scene_id,disaster,origin,split,n_usable,img_pre,img_post,lab_post
hurricane-harvey_00000220,hurricane-harvey,tier1,train,119,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000220_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000220_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000220_post_disaster.json
hurricane-harvey_00000233,hurricane-harvey,tier1,train,184,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000233_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000233_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000233_post_disaster.json
hurricane-harvey_00000249,hurricane-harvey,tier1,train,85,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000249_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000249_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000249_post_disaster.json
hurricane-harvey_00000264,hurricane-harvey,tier1,train,15,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000264_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000264_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000264_post_disaster.json
hurricane-harvey_00000265,hurricane-harvey,tier1,train,34,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000265_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000265_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000265_post_disaster.json
hurricane-harvey_00000268,hurricane-harvey,tier1,train,10,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000268_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000268_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000268_post_disaster.json
hurricane-harvey_00000269,hurricane-harvey,tier1,train,13,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000269_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000269_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000269_post_disaster.json
hurricane-harvey_00000275,hurricane-harvey,tier1,train,6,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000275_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000275_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000275_post_disaster.json
hurricane-harvey_00000277,hurricane-harvey,tier1,train,9,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000277_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000277_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000277_post_disaster.json
hurricane-harvey_00000289,hurricane-harvey,tier1,train,32,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000289_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000289_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000289_post_disaster.json
hurricane-harvey_00000300,hurricane-harvey,tier1,train,5,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000300_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000300_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000300_post_disaster.json
hurricane-harvey_00000316,hurricane-harvey,tier1,train,14,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000316_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000316_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000316_post_disaster.json
hurricane-harvey_00000317,hurricane-harvey,tier1,train,39,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000317_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000317_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000317_post_disaster.json
hurricane-harvey_00000319,hurricane-harvey,tier1,train,11,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000319_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000319_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000319_post_disaster.json
hurricane-harvey_00000320,hurricane-harvey,tier1,train,6,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000320_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000320_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000320_post_disaster.json
hurricane-harvey_00000347,hurricane-harvey,tier1,train,187,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000347_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000347_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000347_post_disaster.json
hurricane-harvey_00000354,hurricane-harvey,tier1,train,26,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000354_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000354_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000354_post_disaster.json
hurricane-harvey_00000358,hurricane-harvey,tier1,train,157,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000358_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000358_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000358_post_disaster.json
hurricane-harvey_00000365,hurricane-harvey,tier1,train,148,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000365_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000365_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000365_post_disaster.json
hurricane-harvey_00000366,hurricane-harvey,tier1,train,153,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000366_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000366_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000366_post_disaster.json
hurricane-harvey_00000367,hurricane-harvey,tier1,train,79,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000367_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000367_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000367_post_disaster.json
hurricane-harvey_00000375,hurricane-harvey,tier1,train,52,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000375_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000375_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000375_post_disaster.json
hurricane-harvey_00000381,hurricane-harvey,tier1,train,140,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000381_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000381_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000381_post_disaster.json
hurricane-harvey_00000382,hurricane-harvey,tier1,train,142,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000382_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000382_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000382_post_disaster.json
hurricane-harvey_00000387,hurricane-harvey,tier1,train,138,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000387_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000387_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000387_post_disaster.json
hurricane-harvey_00000391,hurricane-harvey,tier1,train,134,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000391_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000391_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000391_post_disaster.json
hurricane-harvey_00000392,hurricane-harvey,tier1,train,92,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000392_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000392_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000392_post_disaster.json
hurricane-harvey_00000396,hurricane-harvey,tier1,train,63,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000396_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000396_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000396_post_disaster.json
hurricane-harvey_00000402,hurricane-harvey,tier1,train,158,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000402_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000402_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000402_post_disaster.json
hurricane-harvey_00000408,hurricane-harvey,tier1,train,39,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000408_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000408_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000408_post_disaster.json
hurricane-harvey_00000412,hurricane-harvey,tier1,train,57,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000412_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000412_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000412_post_disaster.json
hurricane-harvey_00000413,hurricane-harvey,tier1,train,104,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000413_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000413_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000413_post_disaster.json
hurricane-harvey_00000425,hurricane-harvey,tier1,train,140,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000425_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000425_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000425_post_disaster.json
hurricane-harvey_00000429,hurricane-harvey,tier1,train,184,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000429_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000429_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000429_post_disaster.json
hurricane-harvey_00000432,hurricane-harvey,tier1,train,172,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000432_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000432_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000432_post_disaster.json
hurricane-harvey_00000454,hurricane-harvey,tier1,train,161,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000454_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000454_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000454_post_disaster.json
hurricane-harvey_00000462,hurricane-harvey,tier1,train,55,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000462_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000462_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000462_post_disaster.json
hurricane-harvey_00000467,hurricane-harvey,tier1,train,217,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000467_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000467_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000467_post_disaster.json
hurricane-harvey_00000470,hurricane-harvey,tier1,train,37,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000470_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000470_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000470_post_disaster.json
hurricane-harvey_00000473,hurricane-harvey,tier1,train,143,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000473_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000473_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000473_post_disaster.json
hurricane-harvey_00000478,hurricane-harvey,tier1,train,35,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000478_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000478_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000478_post_disaster.json
hurricane-harvey_00000486,hurricane-harvey,tier1,train,40,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000486_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000486_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000486_post_disaster.json
hurricane-harvey_00000492,hurricane-harvey,tier1,train,110,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000492_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000492_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000492_post_disaster.json
hurricane-harvey_00000494,hurricane-harvey,tier1,train,52,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000494_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000494_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000494_post_disaster.json
hurricane-harvey_00000496,hurricane-harvey,tier1,train,19,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000496_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000496_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000496_post_disaster.json
hurricane-harvey_00000499,hurricane-harvey,tier1,train,67,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000499_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000499_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000499_post_disaster.json
