scene_id,disaster,origin,split,is_fire,indexed_files,existing_files,complete_on_disk,one_split_only,image_label_roles_present
santa-rosa-wildfire_00000042,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000043,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000044,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000045,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000046,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000047,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000048,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000049,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000050,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000051,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000052,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000053,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000054,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000055,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000056,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000057,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000058,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000059,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000060,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000061,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000062,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000063,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000064,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000065,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000066,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000067,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000068,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000069,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000070,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000071,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000072,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000073,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000074,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000075,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000076,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000077,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000078,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000079,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000080,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000081,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000082,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000083,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000084,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000085,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000086,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000087,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000088,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000089,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000090,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000091,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000092,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000093,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000094,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000095,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000096,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000097,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000098,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000099,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000100,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000101,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000102,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000103,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000104,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000105,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000106,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000107,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000108,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000109,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000110,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000111,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000112,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000113,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000114,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000115,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000116,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000117,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000118,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000119,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000120,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000121,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000122,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000123,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000124,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000125,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000126,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000127,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000128,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000129,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000130,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000131,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000132,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000133,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000134,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000135,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000136,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000137,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000138,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000139,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000140,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000141,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000142,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000143,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000144,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000145,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000146,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000147,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000148,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000149,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000150,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000151,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000152,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000153,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000154,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000155,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000156,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000157,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000158,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000159,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000160,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000161,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000162,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000163,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000164,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000165,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000166,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000167,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000168,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000169,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000170,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000171,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000172,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000173,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000174,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000175,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000176,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000177,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000178,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000179,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000180,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000181,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000182,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000183,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000184,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000185,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000186,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000187,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000188,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000189,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000190,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000191,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000192,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000193,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000194,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000195,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000196,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000197,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000198,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000199,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000200,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000201,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000202,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000203,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000204,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000205,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000206,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000207,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000208,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000209,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000210,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000211,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000212,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000213,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000214,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000215,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000216,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000217,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000218,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000219,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000220,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000221,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000222,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000223,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000224,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000225,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000226,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000227,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000228,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000229,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000230,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000231,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000232,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000233,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000234,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000235,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000236,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000237,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000238,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000239,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000240,santa-rosa-wildfire,hold,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000241,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000242,santa-rosa-wildfire,test,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000243,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000244,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000245,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000246,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000247,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
santa-rosa-wildfire_00000248,santa-rosa-wildfire,tier1,test_ood,True,7,7,True,True,True
